iso_x,ifs,country_x,year,size,tax,spend,D_sample,AFG_sample,CSDL_sample,AGL_sample,country_y,iso_y,pop,rgdpmad,rgdpbarro,rconsbarro,gdp,iy,cpi,ca,imports,exports,narrowm,money,stir,ltrate,hpnom,unemp,wage,debtgdp,revenue,expenditure,xrusd,tloans,tmort,thh,tbus,bdebt,lev,ltd,noncore,crisisJST,crisisJST_old,peg,peg_strict,peg_type,peg_base,JSTtrilemmaIV,eq_tr,housing_tr,bond_tr,bill_rate,rent_ipolated,housing_capgain_ipolated,housing_capgain,housing_rent_rtn,housing_rent_yd,eq_capgain,eq_dp,eq_capgain_interp,eq_tr_interp,eq_dp_interp,bond_rate,eq_div_rtn,capital_tr,risky_tr,safe_tr,country,wdicode,dnlgxqa,dCAPB,y,Dy,D0y,D1y,D2y,D3y,D4y,D5y,D6y,D7y,D8y,D9y,D10y,S0y,S1y,S2y,S3y,S4y,S5y,S6y,S7y,S8y,S9y,S10y,dCAPB0,dCAPB1,dCAPB2,dCAPB3,dCAPB4,dCAPB5,dCAPB6,dCAPB7,dCAPB8,dCAPB9,dCAPB10,SdCAPB0,SdCAPB1,SdCAPB2,SdCAPB3,SdCAPB4,SdCAPB5,SdCAPB6,SdCAPB7,SdCAPB8,SdCAPB9,SdCAPB10,y_hpcyc,y_hptrend,boom,slump,_x1,_x2,_x3,_x4,_x5,_x6,full,exp,rec
BEL,124.0,Belgium,2001.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Belgium,BEL,10310.0,20920.25111546414,95.11754499234183,95.6302,10663247.4665,0.2258209914352921,125.4811979244134,376209.9074,8047406.651,8574245.745,2501073.75,9830834.0,4.15,5.13083333333333,180.3333167445372,6.1775,147.077143350295,1.082,3063823.47298,3179086.66925,45.77317599001475,8285008.6620000005,2950661.9855,3892881.0298,4392127.6322,8851881.0,3.68475341796875,104.42789459228516,64.77572631835938,0.0,0.0,1.0,1.0,PEG,DEU,0.26100001,-0.02317841351032257,0.09997570514678955,0.07630744576454163,0.04149999842047691,,,0.047808025032281876,0.052167680114507675,0.04978743940591812,-0.0438779778778553,0.021649502217769623,,,,0.05130833387374878,0.02069956623017788,0.06853583455085754,0.07273054122924805,0.05890372395515442,Belgium,BEL,0.9504478,0.9504478,455.5113442465158,0.70408968264843,0.70408968264843,1.7541073413459003,2.250666012162867,4.3835839651395645,5.70976403494177,7.570527166928684,10.447092799734264,10.103048912676854,7.25700997606566,9.16740928540662,9.546723560879514,0.70408968264843,2.4581970239943303,4.708863036157197,9.092447001296762,14.802211036238532,22.372738203167216,32.81983100290148,42.922879915578335,50.179889891643995,59.347299177050616,68.89402273793013,0.9504478,0.38375974,-1.2245463,-1.0168542,-4.1203017,-1.8231368,-3.2154176,-3.5468993,-5.5067396,-5.2384195,-5.6105876,0.9504478,1.3342075,0.10966122,-0.90719295,-5.0274944,-6.850631,-10.066049,-13.612948,-19.119688,-24.358109,-29.968697,1.3305564626227806,454.18078778389304,1,0,3.546522271129561,2.8127162384112694,-0.31026274,-0.7426013,2.2166508499165047,-0.058000000000000274,1,0,1
BEL,124.0,Belgium,2002.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Belgium,BEL,10355.0,21162.974678941075,96.1215579432588,95.9951,11023079.3745,0.20655982892777022,127.4236468682833,505458.947,8460487.227,9220490.943,2537379.71,10601325.72,3.21,4.98666666666667,190.88986854632412,6.9095,152.43689700365903,1.054,3020530.6923,3045690.68793,38.466577667588446,8407036.8595,3152684.2047,4077879.8112,4329157.0483,8615033.0,3.82100248336792,108.13768768310547,63.90655517578125,0.0,0.0,1.0,1.0,PEG,DEU,-1.095,-0.2669452726840973,0.10959109663963318,0.09968044608831406,0.032099999487400055,,,0.05854169651865959,0.05104940012097359,0.04822615906596184,-0.2833031713962555,0.022824015468358994,,,,0.04986666515469551,0.016357898712158203,0.05169167369604111,0.045305244624614716,0.06589022278785706,Belgium,BEL,-0.56668806,-0.56668806,456.5613619052133,1.0500176586974703,1.0500176586974703,1.546576329514437,3.6794942824911345,5.00567435229334,6.8664374842802545,9.743003117085834,9.398959230028424,6.55292029341723,8.46331960275819,8.842633878231084,8.958968765741304,1.0500176586974703,2.5965939882119073,6.276088270703042,11.281762622996382,18.148200107276637,27.89120322436247,37.290162454390895,43.843082747808126,52.306402350566316,61.1490362287974,70.1080049945387,-0.56668806,-2.174994,-1.9673018,-5.0707493,-2.7735844,-4.165865,-4.4973464,-6.4571867,-6.1888666,-6.5610347,-6.076117,-0.56668806,-2.741682,-4.708984,-9.779734,-12.553318,-16.719183,-21.21653,-27.673716,-33.862583,-40.42362,-46.499737,0.8794326878839911,455.6819292173293,1,0,0.70408968264843,3.546522271129561,0.9504478,-0.31026274,1.3305564626227806,-0.01399999999999979,1,0,1
BEL,124.0,Belgium,2003.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Belgium,BEL,10396.0,21294.789764994453,96.60004487475122,96.4956,11343620.2199,0.20964707706466781,129.35666359127515,402309.8227,8378193.831,9115946.021406673,2743113.1999999997,11335511.9,2.22,4.18083333333333,202.40492084201924,7.6796,155.64315368062387,1.0170000000000001,3032059.8357200003,3197037.9247500002,31.93974663499604,8431321.4793,3366647.0343,4285186.5573,4146134.9220000003,9286041.0,3.246652603149414,100.5199203491211,63.31586837768555,0.0,0.0,1.0,1.0,PEG,DEU,-0.95999998,0.18687132000923157,0.1096186488866806,0.05081488937139511,0.022199999541044235,,,0.06032269820570946,0.049295954406261444,0.046491462737321854,0.15067000687122345,0.031461067497730255,,,,0.04180833324790001,0.03620130568742752,0.09763780236244202,0.12317655980587006,0.036507442593574524,Belgium,BEL,-1.608306,-1.608306,457.05792057603026,0.4965586708169667,0.4965586708169667,2.629476623793664,3.95565669359587,5.816419825582784,8.692985458388364,8.348941571330954,5.50290263471976,7.41330194406072,7.792616219533613,7.908951107043833,7.895801854923718,0.4965586708169667,3.126035294610631,7.081691988206501,12.898111813789285,21.59109727217765,29.940038843508603,35.44294147822836,42.85624342228908,50.648859641822696,58.55781074886653,66.45361260379025,-1.608306,-1.4006139,-4.5040617,-2.2068968,-3.5991776,-3.9306593,-5.8905,-5.62218,-5.994348,-5.5094304,-4.0906277,-1.608306,-3.00892,-7.5129814,-9.719878,-13.319056,-17.249714,-23.140213,-28.762394,-34.75674,-40.26617,-44.356796,-0.03126143846662899,457.0891820144969,1,0,1.0500176586974703,0.70408968264843,-0.56668806,0.9504478,0.8794326878839911,-0.028000000000000025,1,0,1
BEL,124.0,Belgium,2004.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Belgium,BEL,10446.0,21954.94806866455,98.68257495289592,97.501,11973689.118,0.22667060171545217,131.75881683416512,393919.1235,9291489.167,9952119.82338758,3186852.1,12404519.25,2.01,4.1525,215.02661999997693,7.3634,158.70260514270186,0.9720000000000001,3224541.66857,3245833.0677900002,29.61596064899787,8999186.251600001,3683597.6286,4656999.4156,4342186.836,9628245.0,2.9017882347106934,97.54014587402344,63.60881423950195,0.0,0.0,1.0,1.0,PEG,DEU,-0.26967001,0.3925911784172058,0.1097278892993927,0.09360256791114807,0.020099999383091927,,,0.062360119074583054,0.04736777022480965,0.04458729922771454,0.35929054021835327,0.024498537182807922,,,,0.04152499884366989,0.03330063074827194,0.14446097612380981,0.17474651336669922,0.056851282715797424,Belgium,BEL,0.20769213,0.20769213,459.19083852900695,2.1329179529766975,2.1329179529766975,3.459098022778903,5.3198611547658174,8.196426787571397,7.852382900513987,5.006343963902793,6.916743273243753,7.296057548716647,7.412392436226867,7.399243184106751,8.521517769800198,2.1329179529766975,5.592015975755601,10.911877130521418,19.108303918092815,26.960686818606803,31.967030782509596,38.88377405575335,46.179831604469996,53.59222404069686,60.991467224803614,69.51298499460381,0.20769213,-2.8957555,-0.5985906,-1.9908714,-2.3223531,-4.2821937,-4.0138736,-4.3860416,-3.9011238,-2.4823213,-2.8174992,0.20769213,-2.6880634,-3.286654,-5.2775254,-7.5998783,-11.882072,-15.8959465,-20.281988,-24.183111,-26.665432,-29.482931,0.7909397716541662,458.3998987573528,0,1,0.4965586708169667,1.0500176586974703,-1.608306,-0.56668806,-0.03126143846662899,-0.03699999999999992,1,1,0
BEL,124.0,Belgium,2005.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Belgium,BEL,10511.0,22304.690386988525,100.0,97.9879,12506861.576299999,0.2368106320007638,135.10153801724786,261846.2909,10333835.87709,10843335.52813597,3670930.9,13291997.05,2.07,3.42833333333333,243.93380237180273,8.4402,161.72788063558173,0.9510000000000001,3391318.91714,3736208.92618,34.19504958887853,9434252.0731,4174897.2707,5188477.5981,4245774.475,9585751.0,2.6175475120544434,107.7662124633789,66.10372161865234,0.0,0.0,1.0,1.0,PEG,DEU,0.04167,0.2718643844127655,0.1799088716506958,0.060672055929899216,0.02070000022649765,,,0.1344342827796936,0.0454745814204216,0.04008569195866585,0.2378166913986206,0.027506237849593163,,,,0.03428333252668381,0.034047681838274,0.1636156588792801,0.20317386090755463,0.040686026215553284,Belgium,BEL,-3.1034477,-3.1034477,460.51701859880916,1.3261800698022057,1.3261800698022057,3.18694320178912,6.0635088345947,5.71946494753729,2.873426010926096,4.783825320267056,5.163139595739949,5.279474483250169,5.266325231130054,6.3885998168235005,7.8300541413264,1.3261800698022057,4.513123271591326,10.576632106186025,16.296097053723315,19.16952306464941,23.953348384916467,29.116487980656416,34.395962463906585,39.66228769503664,46.05088751186014,53.88094165318654,-3.1034477,-0.80628276,-2.1985636,-2.5300453,-4.489886,-4.2215657,-4.593734,-4.108816,-2.6900134,-3.0251913,-3.1981318,-3.1034477,-3.9097304,-6.108294,-8.638339,-13.128225,-17.34979,-21.943523,-26.052341,-28.742355,-31.767548,-34.96568,0.9056647245512863,459.6113538742579,1,0,2.1329179529766975,0.4965586708169667,0.20769213,-1.608306,0.7909397716541662,-0.04500000000000004,1,0,1
BEL,124.0,Belgium,2006.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Belgium,BEL,10585.0,22867.021804458396,101.8781832101995,100.0,13116558.824900001,0.23970549113259512,138.2467018222894,252971.5129,11297322.11667,11783227.251558686,3751610.7,13953571.41,2.9,3.815,272.49979740080266,8.2459,167.31231588475018,0.915,3528284.97961,3543117.9608400003,30.630144267274105,10173803.4598,4660186.2677,5740448.4498,4433355.01,9427662.0,2.954118013381958,107.3031005859375,65.66677856445312,0.0,0.0,1.0,1.0,PEG,DEU,0.74583,0.23117119073867798,0.1585942804813385,-0.0029505807906389236,0.028999999165534973,,,0.11710544675588608,0.041488826274871826,0.03713957965373993,0.19885069131851196,0.02695957012474537,,,,0.03815000131726265,0.032320499420166016,0.14157001674175262,0.17774923145771027,0.013024709187448025,Belgium,BEL,2.297165,2.297165,462.3777817307961,1.8607631319869142,1.8607631319869142,4.737328764792494,4.393284877735084,1.5472459411238901,3.45764525046485,3.8369595259377434,3.9532944134479635,3.940145161327848,5.062419747021295,6.503874071524194,7.256305099874282,1.8607631319869142,6.598091896779408,10.991376774514492,12.538622715638382,15.996267966103233,19.833227492040976,23.78652190548894,27.726667066816788,32.78908681383808,39.29296088536228,46.54926598523656,2.297165,0.9048841,0.57340246,-1.3864381,-1.118118,-1.4902861,-1.0053684,0.41343427,0.07825631,-0.09468414,-0.15804616,2.297165,3.202049,3.7754514,2.3890133,1.2708952,-0.21939087,-1.2247592,-0.8113251,-0.73306876,-0.8277529,-0.9857991,1.654982587794052,460.722799143002,1,0,1.3261800698022057,2.1329179529766975,-3.1034477,0.20769213,0.9056647245512863,-0.02100000000000002,1,1,0
BEL,124.0,Belgium,2007.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Belgium,BEL,10667.0,23496.542128109177,104.85133331128334,100.579,13861556.098100001,0.24603274150519658,140.75726192738216,271205.1477,12113975.15424,12685323.050983412,4042057.98,15204108.31,3.89,4.32833333333333,298.70500356626036,7.4579,171.4686404128993,0.8730000000000001,3658715.97828,3779215.29357,27.40296175531552,11566861.2265,5173350.1356,6294516.9763,5272344.2502,10216844.0,4.358264446258545,108.27645111083984,65.61543273925781,0.0,0.0,1.0,1.0,PEG,DEU,1.02334,-0.04153551906347275,0.13396616280078888,-0.008605130016803741,0.03889999911189079,,,0.09616513550281525,0.03780102729797363,0.03448479250073433,-0.06302972882986069,0.02294011600315571,,,,0.043283332139253616,0.02149420604109764,0.07829365134239197,0.09542040526866913,0.015147434547543526,Belgium,BEL,-1.3922808,-1.3922808,465.25434736360165,2.8765656328055798,2.8765656328055798,2.53252174574817,-0.3135171908630241,1.5968821184779358,1.9761963939508291,2.0925312814610493,2.079382029340934,3.2016566150343806,4.64311093953728,5.395541967887368,6.61885450822183,2.8765656328055798,5.40908737855375,5.095570187690726,6.692452306168661,8.66864870011949,10.76117998158054,12.840562010921474,16.042218625955854,20.685329565493134,26.080871533380503,32.69972604160233,-1.3922808,-1.7237625,-3.683603,-3.415283,-3.787451,-3.3025331,-1.8837305,-2.2189085,-2.391849,-2.4552112,-1.1351398,-1.3922808,-3.1160433,-6.7996464,-10.21493,-14.00238,-17.304913,-19.188643,-21.407553,-23.799402,-26.254614,-27.389753,3.5185968604149593,461.7357505031867,1,0,1.8607631319869142,1.3261800698022057,2.297165,-3.1034477,1.654982587794052,-0.03600000000000003,1,1,0
BEL,124.0,Belgium,2008.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Belgium,BEL,10753.0,23701.296142330557,104.49121854016762,99.9342,14189237.105800001,0.259367703303917,147.07509472600822,-142722.5662,12789499.051660001,12941749.576013632,4070295.91,15938294.49,3.67,4.4175,313.2815883220357,6.9756,177.66176773936255,0.932,3829918.51388,4051719.38605,28.986060214126592,13286026.744800001,5656541.4578,6832449.5428,6453335.1626,14332885.0,3.8359341621398926,109.81647491455078,65.21831512451172,1.0,1.0,1.0,1.0,PEG,DEU,-0.04084,-0.5605587363243103,0.08394022285938263,0.0322677381336689,0.03669999912381172,,,0.04880065470933914,0.03513956442475319,0.03350452333688736,-0.5744388699531555,0.032616134732961655,,,,0.04417499899864197,0.01388015877455473,0.02663080394268036,0.024073433130979538,0.03448386862874031,Belgium,BEL,-0.33148164,-0.33148164,464.91030347654424,-0.34404388705740985,-0.34404388705740985,-3.190082823668604,-1.279683514327644,-0.9003692388547506,-0.7840343513445305,-0.7971836034646458,0.32509098222880084,1.7665453067317003,2.5189763350817884,3.74228887541625,5.059228944345534,-0.34404388705740985,-3.5341267107260137,-4.813810225053658,-5.714179463908408,-6.498213815252939,-7.2953974187175845,-6.970306436488784,-5.203761129757083,-2.684784794675295,1.057504080740955,6.116733025086489,-0.33148164,-2.2913222,-2.0230021,-2.3951702,-1.9102525,-0.49144983,-0.8266278,-0.9995682,-1.0629302,0.2571411,-0.29351956,-0.33148164,-2.622804,-4.6458063,-7.0409765,-8.951229,-9.442678,-10.269306,-11.268875,-12.331805,-12.074664,-12.368184,2.254442125661285,462.65586135088296,1,0,2.8765656328055798,1.8607631319869142,-1.3922808,2.297165,3.5185968604149593,-0.041999999999999926,1,0,1
BEL,124.0,Belgium,2009.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Belgium,BEL,10840.0,23020.27204796463,101.55927776501144,98.9743,13976686.1727,0.22173284598386944,147.06692370583409,231631.7058,10261151.44527,10730266.45376137,4590680.62,16793500.37,0.66,3.90166666666667,309.26766116243334,7.9076,178.65025515586933,1.002,3575490.7305900003,4114903.77142,28.00215188116061,12968914.7909,5947109.7575,7075941.1792,5892771.9122,13607906.0,4.023786544799805,96.13729858398438,59.62690734863281,0.0,0.0,1.0,1.0,PEG,DEU,-3.192497,0.5247774124145508,0.021365061402320862,0.10888000577688217,0.006599999964237213,,,-0.012812737375497818,0.03417779877781868,0.03462139517068863,0.49252593517303467,0.02160865068435669,,,,0.03901666775345802,0.032251469790935516,0.0897303894162178,0.10001188516616821,0.05774000287055969,Belgium,BEL,-1.9598405,-1.9598405,462.06426453993305,-2.846038936611194,-2.846038936611194,-0.9356396272702341,-0.5563253517973408,-0.43999046428712063,-0.45313971640723594,0.6691348692862107,2.11058919378911,2.8630202221391983,4.08633276247366,5.403272831402944,6.631767197585702,-2.846038936611194,-3.781678563881428,-4.338003915678769,-4.7779943799658895,-5.231134096373125,-4.561999227086915,-2.4514100332978046,0.41161018884139366,4.4979429513150535,9.901215782717998,16.5329829803037,-1.9598405,-1.6915205,-2.0636885,-1.5787708,-0.15996814,-0.4951461,-0.6680865,-0.73144853,0.5886228,0.03796214,-1.6648397,-1.9598405,-3.651361,-5.7150497,-7.2938204,-7.4537888,-7.948935,-8.617022,-9.34847,-8.759847,-8.721885,-10.386724,-1.433317034379911,463.49758157431296,1,0,-0.34404388705740985,2.8765656328055798,-0.33148164,-1.3922808,2.254442125661285,0.05899999999999994,1,0,1
BEL,124.0,Belgium,2010.0,1.0442800521850586,0.21447,0.8298099999999999,0.0,1.0,0.0,0.0,Belgium,BEL,10951.0,23556.823098597495,103.51811675439056,100.72791008559776,14649031.286,0.23126776690318698,150.49875217896258,237884.3903,11903170.93881,12406212.516919065,4635054.51,16244877.73,0.43,3.4625,325.45859216442796,8.2925,181.2506702246912,1.003,3875095.16789,4318583.96051,30.190016464601108,13294740.1632,6405250.0018,7537106.916,5757391.2078,13377959.0,4.566390037536621,79.876708984375,54.37467575073242,0.0,0.0,1.0,1.0,PEG,DEU,-0.24250001,0.11460345983505249,0.0873553529381752,0.014645150862634182,0.00430000014603138,,,0.052352651953697205,0.035002700984478,0.03326138108968735,0.09256134182214737,0.020174723118543625,,,,0.03462500125169754,0.02204212173819542,0.07162462919950485,0.09163571149110794,0.009472575038671494,Belgium,BEL,0.26832005,0.26832005,463.974663849274,1.91039930934096,1.91039930934096,2.2897135848138532,2.4060484723240734,2.392899220203958,3.5151738058974047,4.956628130400304,5.709059158750392,6.932371699084854,8.249311768014138,9.477806134196896,,1.91039930934096,4.200112894154813,6.6061613664788865,8.999060586682845,12.51423439258025,17.470862522980553,23.179921681730946,30.1122933808158,38.36160514882994,47.839411283026834,0.0,0.26832005,-0.10384804,0.38106975,1.7998724,1.4646945,1.291754,1.228392,2.5484633,1.9978027,0.2950009,,0.26832005,0.16447201,0.54554176,2.3454142,3.8101087,5.101863,6.330255,8.878718,10.876521,11.171522,11.171522,-0.3063333177389609,464.28099716701297,0,1,-2.846038936611194,-0.34404388705740985,-1.9598405,-0.33148164,-1.433317034379911,0.06999999999999995,1,1,0
BEL,124.0,Belgium,2011.0,0.8405600190162659,0.50249,0.33807,0.0,1.0,0.0,0.0,Belgium,BEL,11113.648616236162,23630.01600715963,103.9115213972362,100.28638435035715,15166511.523200002,0.24506939158087473,155.54354003446144,-294198.8907,13531910.53727,13785418.823270263,4497898.85,15546997.46,1.01,4.23333333333333,337.8837078192568,7.1396,188.32452004292517,1.035,4104629.19889,4667552.33344,31.17698431099776,14272296.9599,6910507.2493,8105980.1858,6166034.3948,15218061.0,4.737210273742676,81.19329071044922,56.54572677612305,0.0,0.0,1.0,1.0,PEG,DEU,0.425834,-0.13232307136058807,0.07179762423038483,0.0065366607159376144,0.010099999606609344,,,0.03817685320973396,0.033620771020650864,0.03238443657755852,-0.15265734493732452,0.023997697979211807,,,,0.04233333468437195,0.02033427357673645,0.035897497087717056,0.045201919972896576,0.00831833016127348,Belgium,BEL,-0.3721681,-0.3721681,464.3539781247469,0.3793142754728933,0.3793142754728933,0.49564916298311346,0.48249991086299815,1.6047744965564448,3.0462288210593442,3.7986598494094324,5.021972389743894,6.338912458673178,7.5674068248559365,,,0.3793142754728933,0.8749634384560068,1.357463349319005,2.9622378458754497,6.008466666934794,9.807126516344226,14.82909890608812,21.1680113647613,28.735418189617235,0.0,0.0,-0.3721681,0.112749696,1.5315523,1.1963744,1.0234339,0.9600719,2.2801433,1.7294827,0.026680827,,,-0.3721681,-0.2594184,1.272134,2.4685082,3.4919422,4.452014,6.732157,8.461639,8.48832,8.48832,8.48832,-0.6686327051864396,465.02261082993334,0,1,1.91039930934096,-2.846038936611194,0.26832005,-1.9598405,-0.3063333177389609,0.0009999999999998899,1,0,1
BEL,124.0,Belgium,2012.0,2.4319698810577393,0.85119,1.5807799999999999,0.0,1.0,0.0,0.0,Belgium,BEL,11189.41660516605,23642.929689311823,104.03247709195797,101.12892874326413,15578260.8825,0.23689925828905933,159.6274159174843,-12666.7286,13787669.537260002,14002056.55564469,5022317.55,17342123.01,0.13,3.0,343.1052282760788,7.5417,193.64047270821462,1.048,4358056.55266,4911895.14173,30.57442777019858,14463830.8051,7203536.2829,8371981.4864,6091566.9394,14682786.0,5.558399200439453,73.25347137451172,44.73638916015625,0.0,0.0,1.0,1.0,PEG,DEU,-0.55416697,0.39016497135162354,0.048245061188936234,0.24321061372756958,0.0013000000035390258,,,0.015452048741281033,0.032793011516332626,0.032294001430273056,0.35322362184524536,0.02729879692196846,,,,0.029999999329447746,0.03694137558341026,0.10875143110752106,0.10433100163936615,0.12225531041622162,Belgium,BEL,0.4849178,0.4849178,464.4703130122571,0.11633488751022014,0.11633488751022014,0.10318563539010484,1.2254602210835515,2.666914545586451,3.419345573936539,4.642658114271001,5.959598183200285,7.188092549383043,,,,0.11633488751022014,0.21952052290032498,1.4449807439838764,4.111895289570327,7.531240863506866,12.173898977777867,18.133497160978152,25.321589710361195,0.0,0.0,0.0,0.4849178,1.9037204,1.5685425,1.395602,1.33224,2.6523113,2.1016507,0.3988489,,,,0.4849178,2.3886383,3.9571807,5.3527827,6.685023,9.337334,11.438984,11.837833,11.837833,11.837833,11.837833,-1.2678464184728568,465.73815943073,0,1,0.3793142754728933,1.91039930934096,-0.3721681,0.26832005,-0.6686327051864396,0.03200000000000003,1,0,1
BEL,124.0,Belgium,2013.0,1.713539958000183,0.6363300000000001,1.07721,0.0,1.0,0.0,0.0,Belgium,BEL,11252.05147601476,23619.124656363343,104.0187984985944,102.33354093527913,15848739.912,0.2242819690490735,161.61951063593366,151314.9649,13719313.57671,14238752.067303775,5316798.820000001,17503482.61,0.05,2.41,347.1219283320624,8.4253,197.6687008203976,1.055,4499217.96473,4907970.06946,29.250888260459725,14739876.7408,7520244.8378,8669649.6085,6099029.8209,15106554.0,6.614171028137207,74.20460510253906,34.83740997314453,0.0,0.0,1.0,1.0,PEG,DEU,-0.16583334,0.18959812819957733,0.044347263872623444,0.0010905904928222299,0.0005000000237487257,,,0.011707576923072338,0.03263968601822853,0.03226197510957718,0.15748147666454315,0.027747010812163353,,,,0.02410000003874302,0.03211665153503418,0.05442080646753311,0.07124275714159012,0.0007952952291816473,Belgium,BEL,1.4188026,1.4188026,464.457163760137,-0.013149252120115307,-0.013149252120115307,1.1091253335733313,2.5505796580762308,3.303010686426319,4.5263232267607805,5.843263295690065,7.071757661872823,,,,,-0.013149252120115307,1.095976081453216,3.646555739529447,6.949566425955766,11.475889652716546,17.31915294840661,24.390910610279434,0.0,0.0,0.0,0.0,1.4188026,1.0836246,0.91068417,0.84732217,2.1673934,1.6167328,-0.08606899,,,,,1.4188026,2.502427,3.4131112,4.260433,6.427827,8.0445595,7.9584904,7.9584904,7.9584904,7.9584904,7.9584904,-1.984544495158616,466.4417082552956,0,1,0.11633488751022014,0.3793142754728933,0.4849178,-0.3721681,-1.2678464184728568,0.013000000000000123,1,0,1
BEL,124.0,Belgium,2014.0,0.7748900055885315,0.1616,0.61329,0.0,1.0,0.0,0.0,Belgium,BEL,11295.491789667898,23899.98018736695,105.19275019769353,102.44264500425749,16257141.059600001,0.2313618771856211,162.41209959282284,125457.089,13773127.00331,14332828.377222985,6067120.96,18745951.529999997,0.05,1.71333333333333,345.21027081765277,8.5227,200.2452142931361,1.07,4620370.7864,5030655.80733,33.22617576805864,14591183.8694,7888306.0854,9084021.0613,5506840.0889,19232380.0,6.108495235443115,78.49821472167969,36.390621185302734,0.0,0.0,1.0,1.0,PEG,DEU,0.0075,0.17930616438388824,0.027429362758994102,0.15686185657978058,0.0005000000237487257,,,-0.005506889428943396,0.032936252653598785,0.033118631690740585,0.1568993330001831,0.019368000328540802,,,,0.017133332788944244,0.02240682579576969,0.06362307816743851,0.05908018350601196,0.07868092507123947,Belgium,BEL,-0.33517796,-0.33517796,465.57943834583045,1.1222745856934466,1.1222745856934466,2.563728910196346,3.316159938546434,4.539472478880896,5.85641254781018,7.084906913992938,,,,,,1.1222745856934466,3.6860034958897927,7.002163434436227,11.541635913317123,17.398048461127303,24.48295537512024,0.0,0.0,0.0,0.0,0.0,-0.33517796,-0.5081184,-0.5714804,0.74859095,0.19793028,-1.5048716,,,,,,-0.33517796,-0.84329635,-1.4147768,-0.66618586,-0.46825558,-1.9731271,-1.9731271,-1.9731271,-1.9731271,-1.9731271,-1.9731271,-1.5647146276461399,467.1441529734766,0,1,-0.013149252120115307,0.11633488751022014,1.4188026,0.4849178,-1.984544495158616,0.006999999999999895,1,0,1
BEL,124.0,Belgium,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Belgium,BEL,11352.065221402216,24265.37404213519,106.7200367688904,103.465200849381,16809717.009800002,0.23627950374056816,163.41876927827386,232478.8437,13658283.342,14430547.521955963,6728695.32,20581416.979999997,-0.22,0.84,350.7628466806068,8.482,200.58313688713207,1.052,4423822.69163,4638822.2566599995,37.053274547625605,15455708.2663,8255842.9143,9479432.7611,5975993.1259,22123710.0,6.12782621383667,81.67491149902344,33.834815979003906,0.0,0.0,1.0,1.0,PEG,DEU,-0.20416667,0.09957490861415863,0.04121692106127739,0.022625360637903214,-0.002199999988079071,,,0.007780374027788639,0.033436547964811325,0.033178407698869705,0.0820111483335495,0.01623251475393772,,,,0.00839999970048666,0.01756376214325428,0.04404600337147713,0.054076530039310455,0.010212680324912071,Belgium,BEL,-0.17294045,-0.17294045,467.02089267033335,1.4414543245028995,1.4414543245028995,2.1938853528529876,3.417197893187449,4.734137962116733,5.962632328299492,,,,,,,1.4414543245028995,3.635339677355887,7.052537570543336,11.78667553266007,17.74930786095956,0.0,0.0,0.0,0.0,0.0,0.0,-0.17294045,-0.23630247,1.0837688,0.5331082,-1.1696937,,,,,,,-0.17294045,-0.40924293,0.6745259,1.2076341,0.037940383,0.037940383,0.037940383,0.037940502,0.037940502,0.037940502,0.037940502,-0.8305352235479404,467.8514278938813,0,1,1.1222745856934466,-0.013149252120115307,-0.33517796,1.4188026,-1.5647146276461399,0.015000000000000124,1,0,1
